Name,Date,Review,Rating,Developer,Website
Карина И.,2023-03-13,"Свои ключики мы получали с задержкой. Мы конечно, расстроились, но ждали, как и все, все равно других вариантов не было. Качество чистовой отделки было на твердую четверочку, так что в целом остались довольный. Наш двор облагорожен, есть детские и спортивные площадки. Радуюсь новой квартире постоянно.",5,Самолет,Novostroev
Виталий,2022-08-26,"Жк давно у всех на слуху, ну и мы присмотрелось к нему. Адекватный ценник и инфраструктура развита хорошо, а что ещё нужно, все самое необходимое есть.",5,Самолет,Novostroev
Никита,2022-07-26,"Покупаю у самолета вторую квартиру и всем остаюсь доволен. Просрочек по договору по сдаче дома и по выдаче ключей не было ни тогда, ни сейчас. Это для меня один из основных пунктов.",5,Самолет,Novostroev
Александр,2020-08-26,"Я покупал квартиру в Спутнике еще до сдачи дома, на стадии котлована фактически и ценник был отличный, сейчас уже высоковат, как мне кажется для апартаментов. Но опять же, как посмотреть, все-таки по качеству стройки и благоустройству хороший район, таких мало, особенно с такой локацией, по сути совсем подобных не найдешь.",4,Самолет,Novostroev
Елена,2022-07-27,"Приобрели квартиру в Остафьево, многочисленные переносы сроков, в целом не удивлена - у многих застройщиков есть задержки, а по нашему корпусу (к9) по крайней мере в двух секциях начали выдавать ключи - что для нас было приятной новостью, потому как обычно такие задержки бывают на год, и два, и три. Обращались в отдел заселения на горячую линию, к сожалению сотрудники колцентра почти ничем не смогли помочь - мы хотели узнать номер телефона менеджера, нам сообщили, что на ГЛ такую информацию не предоставляют. Предоставили нам предварительный срок сдачи по этажу - уже что-то. Жалко сотрудников колцентра,добрые и отзывчивые, но явно тоже устали, по голосу, от неизвестности. Они ведь тоже люди и судя по всему удаленный от самого отдела контактный центр. Если вам действительно нужна информация - то отрываем попки от диванов и едем лично :)
В целом все устраивает, за свою бюджетную цену все в пределах разумного. Никакого Люкс за такую цену получить нельзя
Мало информации предоставляют колцентру который работает с жителями все таки эти люди напрямую соприкасаются с нами, можно было бы предоставить им больше информации
Читать полностью",4,Самолет,Novostroev
Чговец И.,2022-07-18,"Купили в Егорово парк себе квартиру у самолёта. Понимаем, что локация не самая топовая, но зато цена доступная за квадрат. И все же придётся иногда в пробках проводить время. Но, надеюсь, это не будет круглосуточно, и сможем подобрать адекватное время для поездок в город.",5,Самолет,Novostroev
Николай,2022-07-12,"Есть озеро рядом и парк, время не нужно тратить на поездки, чтобы отдохнуть на природе. Дворы чистые и уютные. В целом современный комплекс со своими плюсами и минусами.",5,Самолет,Novostroev
Ирина,2021-01-11,"Гр.Самолёт полностью оправдывает многочисленные отрицательные отзывы в свой адрес! Задерживают сроки ввода и сроки передачи обьектов почти на год (у нас прошло уже 10 мес.) При этом никакой правдивой информации не дают: либо врут бессовестно, либо молчат. Препятствуют дольщикам при приёмке квартир с проф.экспертами, требуют какие то доверенности на экспертов, т.к.видать косяков в квартирах в момент передачи у них видимо- невидимо. В общем, лживая организация, предпочитающая ""сладкую ложь""! Сейчас в Остафьево строится 2я очередь.кот.должна вводится в 3 и 4 кварталах 2021г. Здесь тоже будут приличные задержки ( если клнечно сам застройщик не развалится к этому времени
Не увидели
Не можем никак получить квартиру - это один огромный недостаток
Читать полностью",1,Самолет,Novostroev
denis,2022-08-05,"Квартиру покупаем родителям. Цены адекватные и район уже развит довольно хорошо, есть поликлиника и магазинов много.",5,Самолет,Novostroev
Ольга,2021-03-20,"Самый отвратительный застройщик. Приобрела квартиру в первой очереди ЖК Пригород Лесное, сдан в начале 2018 года. С чем я столкнулась за три года: 1. Компания Самолет не хочет нести ответственность в рамках договора, исполнять условия гарантии! Отвратительный ремонт от застройщика, все отваливается и отклеивается через три месяца, протекает, принося ущерб личным вещам собственников. 2. В случае аварии по вине застройщика, он всеми возможностями пытается избежать исправления своих косяков, а если вдруг вам удастся чего то добиться обязательно сделает тяп ляп и не доведет дело до конца. Как в мое случае: в ванной комнате случилось залитие по вине застройщика, протекала труба в стене, визуально это не заметишь, вода уходила под плиткой на полу затапливая потихоньку соседей с низу и мой коридор. Аварию устранила УК, а вот исправлять испорченный ремонт застройщик не торопиться, часть он сделал ""тяп ляп"", а часть жду уже почти 9 месяцев, как младенца. Видимо без суда не обойтись. Обрабатывать помещение от плесени мне пришлось за свой счет и своими силами, так как у застройщика они отсутствовали. 2. В первый год было написано много претензий по исправлению недочетов, часть до сих пот на том же месте. Первый и самый важны важный недочет, если можно так назвать: дырявые окна, дует из всех щелей (6-9 месяцев добивалась устранения этого недочета, а когда пришёл рабочий мой муж стоял у него над душой пока тот не выполнит работу качественно, постоянно направляя его), далее испорченные строителями подоконники (все под замену), не крашенные батареи, не закрытые дыры в потолке и полу, в месте где проходит батарея, грязные обои и таких недочетов полно. 3. За три года, как было обещано, нет транспортной доступности. Ситуация ухудшается с каждым днем. Не выехать из ЖК , не заехать, пробки -пробки..... бесконечные. Само асфальтное покрытие в ЖК и на выезде в отвратительно состоянии, если застройщик что то капает, то потом по полгода и более не может привести дорогу в надлежащее состояние. На общественном транспорте добраться до Москвы возможно в течение 40-60 минут, отстояв гигантскую очередь. Бедные пассажиры постоянно в состояние стресса. 4. Инфраструктура никакая: 2 сада переполнены (второй сад открылся в сентябре 2020г.); школу должны открыть вот вот.... но это все длится с 2019г.; дороги пешеходные зимой толком не чистят, а детские площадки и вовсе, все засыпано снегом, осенью и весной все залито водой. В общем с ребенком гулять можно только летом или на основной улице Литературный бульвар, где нет площадок и полно грязи, а летом сидящих на лавках алкашей. Нет торговых центров, нет центров для досуга детей, нет нормальных кафе, в общем скука смертная... 5. Отсутствие поликлиник и больниц, когда я родила в 2019г. детский педиатр, который находиться в Молоково (куда по прописке относится наш район) отказался приходит осмотреть малыша, на первый месяц жизни так и не появился. Когда у нас были небольшие проблемы с малышом, я не смогла дозвонится в детскую поликлинику в Молоково, чтобы вызвать врача, так как просто никто не поднимал трубку, а после 14-00 абонент был не доступен. Поэтому я и вся моя семья прикреплены к поликлиникам Москвы, но до Москвы нужно потратить уйму времени, чтоб добраться. 5. Отсутствуют парковочные места во дворах, люди паркуются в каждой свободной ""дырке"" и по средине дороги, наплевав на окружающих. Есть платная парковка не крытая, зимой ее чистят сами водители, за охраной ТС особо не следят, были случаи угона ТС с платной парковки, за такие услуги цена сильно завышена, добираться до парковки в среднем 5-20 минут смотря где находится твой дом. Полное разочарование застройщиком и ЖК. 1000 раз подумайте, прежде чем приобрести жилье у данного застройщика!
нет
застройщик строит, далее вся ответственность твоя, сам за свой счет переделываешь ремонт (за который ты уже заплатил), в случае аварии по вине застройщика, за свой счет ее устраняешь, отвратительная слышимость в доме, нет парковок, территория возле дома требует полной реконструкции (соответственно снова за счет собственника), отсутствие инфраструктуры, транспортной доступности.
Читать полностью",1,Самолет,Novostroev
Сергей,2021-06-02,"Ужасный застройщик! Обманывают людей со сроками. Все сроки запланированные застройщиком по договору сгорели!
Достоинства: Нету
Недостатки: Обман людей, наплеватеольское отношение к людям
Читать полностью",1,Самолет,Novostroev
Марина,2024-06-24,"Перебрались в соседний жилой комплекс Люберцы. Мы всю жизнь тут, просто хотелось побольше квартиру. Район любимый, знаем все полезные места, куда сходить самим, куда с ребенком. К пробкам мы привыкшие, поэтому уже давным-давно не обращаем на них внимания.",5,Самолет,Novostroev
Глеб,2022-06-27,"У Самолета брали сразу квартиру, паркинг и кладовку. Отлично, что есть подобные выгодные предложения, на которые еще и скидку дают. Получилось выгодно!",5,Самолет,Novostroev
Владимир,2022-02-13,"В отличие от некоторых других Самолет стройки на годы не замораживает, даже в современной ситуации, когда жутко вырос ценник на строительные материалы, они справляются. По качеству у нас лично с женой по купленной квартире претензий минимумум. Даже если была парочка, то их по запросу устранили буквально за пару недель.",5,Самолет,Novostroev
Ирина К.,2021-11-22,"Мы приезжали посмотреть квартал. Пока все нравится) выглядит ухоженно, современно. Парковочных мест маловато, но в принципе дворы аккуратные и зеленые.. а с парковкой может и решат что-то в будущем.",5,Самолет,Novostroev
Тимур Басиров,2024-06-20,"Мы живем в жилом комплексе Спутник около года. В школу определили ребёнка в Строгино, это прямо напротив, но вожу я его на машине, а жена ездит на работу через метро Мякинино. В целом, нормально, но приходится на маршрутке ездить. Самим комплексом довольны, застройщик у нас хороший, повезло!",5,Самолет,Novostroev
Сергей,2023-03-16,"Дома монолит-кирпич, есть квартиры с застекленными балконами и лоджиями, выбрали именно такую, отделка тоже под ключ, хорошо сразу заехать.",5,Самолет,Novostroev
Влад Крюков,2023-01-15,"Новый классный проект, смотрели планировки, понравились многие, но больше всего с балконами. Отделка под ключ при сдаче, это тоже нас очень устраивает.",5,Самолет,Novostroev
Жанна_Х,2024-06-27,"В жк Люберцы живу недавно, но такое ощущение, что это мой родной район. Влилась отлично можно сказать, уже всю территорию изучила, много где погулять можно, особенно около озера красиво. Здесь магазинчики разные имеются уже, всё рядом с домом есть, что необходимо",5,Самолет,Novostroev
Инна,2023-09-19,"Живем в ЖК «Люберцы» уже год. Все устраивает. Хороший ЖК у нас, и управляющая компания хорошая. Территория всегда в порядке содержится, чисто очень, мусор вывозят всегда вовремя, переполненных баков не бывает. Квартира у нас с видом на озеро, и очень удачная планировка, санузел большой, кухня просторная, в комнатах хватает всем места. Есть кладовая, это решило проблему с хранением вещей, особенно сезонных.",5,Самолет,Novostroev
Лидия Степановна,2022-11-20,"Купили квартиру в Тропарево. Для нас подходящий вариант по цене/расположению и качеству. по сути вторая квартира от этого застройщика, первую брали себе родители и уже почти три года живут. За свои деньги компания предоставляет приемлемое качество.",5,Самолет,Novostroev
Лариса Танчук,2022-09-15,"Мы покупали квартиру с привлечением материнского капитала, брали ипотеку, вносили изначально только первоначальный взнос наличкой и все. Нужно было решать много вопросов, но менеджер Самолета во всем помог. Так как была у нас первая покупка жилья в жизни, конечно волновались, но все прошло хорошо. Только сам банк уже долго рассматривал заявку, но вроде говорят, что сейчас у многих так из-за ситуации в мире в целом. А еще менеджер нам помог саму квартиру выбрать. У Самолета предложений по вариантам куча и менеджер помог разобраться. Так как мы не москвичи и даже в области не жили никогда, он нам рассказал по плюсам-минусам разных районов, потом еще по планировкам, отделке и всему остальному. Выбрали квартиру с ремонтом, чтобы потом на него не тратиться, недалеко от мкада, в хорошем районе, инфраструктура есть вся (магазины, садик, школа, аптеки, даже поликлиники, банки, ну и все остальное) и даже метро не очень далеко. Дом будет сдаваться в следующем году, еще нужно подождать, но мы не переживаем, уверены, что все будет достроено и сдано как положено.
Читать полностью",5,Самолет,Novostroev
Марина,2024-06-29,"Мы в Пригород Лесное живем уже третий год, классный большой жк с собственной инфраструктурой, но ипотеку платим до сих пор. Хорошо, что платеж очень адекватный, нам в те времена очень повезло с хорошим процентом. Ну и квартира стоила немного других денег, чем сейчас.",5,Самолет,Novostroev
Наташа,2020-08-01,"Мы два года назад переехали в Пригород Лесное, сейчас вот дочери приобрели студию в Некрасовке. Это оба ЖК компании Самолет и этим все сказано) Действительно предлагают хорошее жилье за свои деньги. Мы очень довольны, квартира хорошая, просторная, далековато от центра правда, но зато природа вокруг. А вот дочери уже квартиру рядышком с метро взяли, ей это намного важнее)",5,Самолет,Novostroev
vika.myznikova,2024-06-22,"Я давно смотрела на этот жилой комплекс. Рассматривала разные варианты покупки. В итоге взяла квартиру без отделки, но в готовом доме. Хотелось дизайнерский ремонт сделать. Удалось! За счет него, квартира получилась очень необычная, хоть и небольшая и компактная. Я довольна)",5,Самолет,Novostroev
Ангелина Лепникова,2023-12-27,"Решила купить в квартале Сабурово себе двушку. Здесь в основном формат евро застройщиком представлен. Я так прикинула, неплохой вариант, лучше, чем однушка. До МКАДа, конечно, не очень близко, 15 км, зато ценник адекватный",5,Самолет,Novostroev
Олег Тамаков,2023-11-23,"Выбрал Большое Путилково у этого застройщика, потому что рядом с Москвой жк располагается. Квартира получилась классная, вид более - менее нормальный. Но вот с выездом тут беда, он всего один, приходится раньше вставать, чтобы не встрять прямо перед МКАДом.",5,Самолет,Novostroev
Лера,2023-03-30,"Мы тоже покупали квартиру от самолета и хочу порекомендовать этого застройщика. Покупали квартиру в Пригород Лесное, с чистовой отделкой. Вы знаете, я даже была удивлена, насколько все было хорошо сделано. Материалы конечно не все импортные и супер высокого качества, но все в приличном виде и ламинат хороший, и двери, и сантехника. Все выполнено было в нейтральных тонах. И какая прелесть, что у соседей тоже чистовая отделка и после заселения никто не делал ремонт.
Читать полностью",5,Самолет,Novostroev
Тимур Сидрук,2022-08-31,"Не буду ругать эту компанию даже с учетом того, что сдача дома нашего немного задержалась из-за пандемии. Тут всего пара месяцев, а некоторые уже больше года обещанные ключи не получают. При этом в нашем доме все отлично сделано, и вокруг хорошие площадки, и места для машин, и предусмотрены садики и школы, и район хороший. Мы довольны вообщем.",5,Самолет,Novostroev
Леся,2022-08-01,"К застройщику обратилась потому что у него была подходящая мне квартира и по адекватной стоимости. Купила ее в ипотеку, предварительно забронировав. Во время покупки и потом в процессе сдачи ничего не вызывало никаких вопросов и затруднений. Ставлю самолету за это 5 баллов.",5,Самолет,Novostroev
Олег,2022-07-29,"Много различных планировок, классные подъезды, все новое и качественное как показано на сайте, все равно какие то мелкие недочёты будут, но это не так критично.",5,Самолет,Novostroev
Юрий Клевкин,2022-07-26,"Район неплохой, развитая инфраструктура. ЖК Люберцы масштабный, быстро строящийся и цены вполне неплохие за такой комфорт.",5,Самолет,Novostroev
Елена,2022-06-07,"Купили в прошлом году тут трёхкомнатную квартиру. Планировка не плохая, большая кухня у нас. Рады, что решились на ипотеку, теперь живем хоть, как люди, у каждого своя комната)).",5,Самолет,Novostroev
Кирилл,2022-02-13,"Пока еще рано делать какие-то выводы, потому что стройка только на начальном этапе. Тем не менее работы ведут активно, много техники на площадке. По рендерам все выглядит вполне привлекательно. Плюс хорошая цена на старте.",5,Самолет,Novostroev
Борис,2022-01-06,"Большой плюс от застройщика, это цена на квартиры, небольшая для Москвы, но все же растёт как на дрожжах, чем раньше приобретёте, тем лучше, на квартиры спрос большой.",5,Самолет,Novostroev
Анатолий,2021-11-16,"Мое мнение – здесь можно брать квартиру на самом старте продаж. Застройщик серьезный, у компании надежные подрядчики и не было еще ни разу серьезных проблем по срокам сдачи.",5,Самолет,Novostroev
Олег С.,2020-08-12,"Забрал родителей жить сюда из другой области, там продал, добавил денег и купил им квартиру в ЖК Люберцы на втором этаже. Они быстро привыкли, район неплохой, есть где прогуляться, все необходимое типа магазинов аптеки при месте. Качество квартиры хорошее, ничего не переделывали, въехали и живут.",5,Самолет,Novostroev
Андрей Шибанов,2024-06-20,"Неплохое сочетание нормальной инфраструктуры и приемлемой локации. В целом, и цена получается оптимальная. Жаль, что не будет только московской регистрации.",5,Самолет,Novostroev
Алла М.,2023-12-29,"Приобрели квартиру в этом жилом комплексе. Понравилась планировка и цена за нее. Здесь детские и спортивные площадки прямо на территории. Ну и ТЦ в принципе есть. На машине ездить не очень удобно, так как пробки. Но в принципе, мы и на метро не против ездить.",5,Самолет,Novostroev
Чернядьева Т.,2023-11-23,"Наконец то я дождалась свою квартиру, она правда еще в ипотеке, зато уже могу переехать сюда в скором времени. Корпус яркий белый цвет с розовым, квартира даже как для студии очень просторная и с отличным видом, ремонт не все по моему вкусу, но пока менять ничего не буду меня все устраивает. Окна, кстати, думала будут недорогие, а стоят качественные стеклопакеты с хорошей звукоизоляцией.",5,Самолет,Novostroev
Вадим,2023-09-25,"В офисе продаж Самолета нам предложили хороший процент по ипотеке и наиболее подходящая нам квартира в Егорово Парке стала реальностью. У застройщика хорошая репутация и уверен, что в 2024 году мы получим ключи.",5,Самолет,Novostroev
Светлана,2023-09-22,"Мне понравилось, что у нас на территория будет с круглосуточным видеонаблюдением, даже в лифтах будут камеры. У меня ребёнок ещё не такой большой, одного его отпускаю редко. Поэтому, когда знаешь, что есть какая-то подобная охрана, уже не страшно будет.",5,Самолет,Novostroev
Роман,2023-09-03,"В Спутнике купил квартиру потому что был устраивающий меня ценник и присутсвовала станция метро недалеко, а я езжу часто и мне был этот вопрос актуален. Ну и плюс тут в целом неплохой район с нужными объектами социальными, торговыми и прочими.",5,Самолет,Novostroev
Ирина,2023-08-17,"Добрый день, покупала квартиру в Горки Парк. Ключевым в принятии решения о покупке было то, что можно приобрести мебель.Такде при консультации мне разъяснили, что сейчас идёт акция и многое предоставляется в сетах (сет в ванную, декор, сет кухонный и т д.).К сожалению, документального подтверждения этому до сих пор не нашлось. Сделка зарегистрирована, а описи имущества нет. Ни в допсоглашении,ни в личном кабинете. Полное безобразие.Один менеджер Роман уволился, назначили Елизавету. Она считает, что она не мой менеджер. Вопросы не решает, пререкается. Директор обещал вопрос решить ещё 1августа,сегодня 17 число, а воз и ныне там. Сеты в подарок это обман или все-таки нет? Если нет, то где документы. Просьба разобраться в ситуации.
Нет
Добрый день, покупала квартиру в Горки Парк. Ключевым в принятии решения о покупке было то, что можно приобрести мебель.Такде при консультации мне разъяснили, что сейчас идёт акция и многое предоставляется в сетах (сет в ванную, декор, сет кухонный и т д.).К сожалению, документального подтверждения этому до сих пор не нашлось. Сделка зарегистрирована, а описи имущества нет. Ни в допсоглашении,ни в личном кабинете. Полное безобразие.Один менеджер Роман уволился, назначили Елизавету. Она считает, что она не мой менеджер. Вопросы не решает, пререкается. Директор обещал вопрос решить ещё 1августа,сегодня 17 число, а воз и ныне там. Сеты в подарок это обман или все-таки нет? Если нет, то где документы. Просьба разобраться в ситуации.
Читать полностью",5,Самолет,Novostroev
Анна,2023-05-02,"Квартиру покупала как вторую, и не сильно переживаю, что она будет находиться в пригороде, это даже лучше если захочется сменить обстановку. К застройщику вопросов не может быть, работают быстро и уже много корпусов сдали, корпус в котором я купила на стадии внутренних работ, немного меня пугало, что квартал будет слишком плотно заселенным, но когда увидела территорию, то стало ясно, что места тут предостаточно для свободного пространства.",5,Самолет,Novostroev
