Name,Date,Review,Rating,Developer,Website
Струмчак М.,2023-12-17,"Компания создает действительно пригодные для жизни жилые комплексы с прекрасной отделкой и уникальными форматами квартир. Я долго искал подходящее жилье и рад, что все же выбрал ЖК от А101. Меня и цена приятно удивили, и отделка, и сам комплекс, и его благоустройство. В общем, сотрудничеством очень доволен.",5,А101,Novostroev
Серегей,2023-06-20,"Про А101 есть один примечательный момент. При выборе местности под застройку ЖК они придерживаются некоторых правил: построенные кварталы окружает шикарный природный ландшафт: леса, лесопарки, реки и добавочно сажают деревья и кустарники, это интересно. В общем, прямо максимум условий для культурного отдыха жителей районов, не выезжая за пределы квартала. Мне такая идеология близка, так как работаю удаленно и люблю в обед выходить прогуляться вокруг.
Читать полностью",5,А101,Novostroev
Долин,2022-04-23,"По-моему один из самых крупных застройщиков. Сейчас в долевом в Белые ночи, еще немного и сдача. Перед покупкой в интернете мониторил инфу. Информации, что они что-то не сдали, не построили не нашел.
Достоинства: строят, честно
нет
Читать полностью",5,А101,Novostroev
Екатерина Костюнина,2024-07-22,"Нравится подход А101 к созданию удобных жилых районов с хорошей инфраструктурой. Как-то так получается у этого застройщика, что ни о чем не забывает. У меня квартира от него в Скандинавии. Переехала в нее чуть больше года назад, комплекс еще не был особо развит, а сейчас, если посмотреть, все необходимое для комфорта имеется: школы, детские сады, магазины и многое другое. Когда возник вопрос о нехватке машиномест, сразу начали строить МФЦ с огромной парковкой. Так что жаловаться не на что.
Читать полностью",5,А101,Novostroev
Лариса Сухоева,2024-02-06,"Когда искали квартиру, много изучали информации о застройщиках. Остановились на А101. И понимаем, почему все им так довольны. Во-первых, он достаточно известен в Москве и области потому что проектов у него много и уже много завершенных. Их вполне можно брать за пример. Во-вторых, проекты у А101 продуманы в первую очередь для удобства жизни простых людей. Локации выбраны шикарные. Мы остановили свой выбор на Испанских кварталах. Инфраструктура отличная, с транспортом проблем нет. Ждем с нетерпением переезда.
Читать полностью",5,А101,Novostroev
Юрий Сухоруков,2023-11-10,"Одна из немногих известных строительных компаний, которая заботится не только о комфорте будущих жильцов своих жилых комплексов, но и об окружающей среде. При этом умудряются облагораживать всю зеленую территорию, так что в итоге получаются прекрасные места для отдыха на свежем воздухе. Взять хотя бы наш ЖК Прокшино, вся инфраструктура есть, рядом БК строится, но в то же время под боком просто шикарная набережная с пешеходным мостом и не тронутая стройкой лесопарковая зона.
Читать полностью",5,А101,Novostroev
Глеб,2023-08-03,"Про застройщика А101 у меня положительные впечатления. У них много крупных проектов и история работы долгая. Поэтому я и купил у них квартиру. И остался доволен качеством строительных материалов, отделкой и общей конструкцией здания. Квартира была передана в срок, а все обязательства по документам и техническим характеристикам были выполнены. Кроме того, мне понравился сервис обслуживания. Менеджер всегда был открытым для общения, готов отвечать на мои вопросы и предоставлять необходимую информацию. Вся команда сотрудников большие профессионалы. Так что рекомендую этого застройщика!
Читать полностью",5,А101,Novostroev
Доронин,2022-04-26,"Так понял у них есть проблема со сроками, но все достраивают и сдают. По большому счету, со сроками у всех проблемы. Поэтому по ДДУ купили квартиру в Белых ночах. Смотрю нормально строится, без простоев, цена более чем адекватная. Наш корпус, еще немного и построят",5,А101,Novostroev
uldahev70,2023-11-21,"Хорошая строительная компания. Предлагает умеренные цены на свое жилье, что делает его более доступным. И весьма приветствую их заботу о природе и окружающей среде. На какой проект не посмотришь - все привлекательные, с озелененными, благоустроенными территориями. Уже приобрел квартиру у А101, но в то же время слежу за их новыми проектами. В планах покупка жилья сыну с невесткой.",5,А101,Novostroev
Валентин,2023-05-24,"Для нас было важно, что у застройщика большой выбор по комплексам. Подобрали для себя вариант с максимально удобным расположением, чтобы и ребенка было куда в школу водить, и самим на работу было удобно ездить. Вариант нашелся достаточно быстро, спасибо менеджеру, который с нами работал и подробно отвечал на вопросы, которых у нас было много, так как это первая квартира, которую покупали самостоятельно, а не с помощью риелтора или родстсвенников.
Читать полностью",5,А101,Novostroev
Иван,2022-08-09,"Одна из немногих компаний, которая без проблем пережила кризис последних лет. Очень нравится расположения кварталов. Вроде и на краю Москвы, природа рядом, но и городская жизнь бурлит. Дворы широкие, благоустроенные. Взяли две квартиры. Одну для себя, вторую детям оставлю.
Достоинства: высокие потолки, крытый паркинг
сроки сдачи немного задержали
Читать полностью",5,А101,Novostroev
Степановы,2022-05-22,"Крупный застройщик, портфель впечатляет, 1 млн. квадратных метров недвижимости сейчас строит. Можно доверять, в Коммунарке в ЖК Скандинавия, у них в долевом, недавно заселились.",5,А101,Novostroev
Сергей Б.,2024-07-28,"Недавно переехали в новый дом от А101. Сроки по заселению немного отстали от нормы, но не критично совсем (буквально месяц). Квартира светлая, просторная, с красивым видом из окна. Приятно жить в комфортном и благоустроенном районе. В целом, мы довольны с супругой. Детям тоже все нравится. Планировка комфортная.",5,А101,Novostroev
irina.gapusina,2024-07-26,"Всё хорошо. Получили квартиру в обещанный срок. Мы покупали ещё на стадии строительства, первая очередь ЖК Прокшино. Квартира была без отделки, поэтому приемка прошла достаточно быстро и претензий к застройщику у нас не было. Свои обязательства застройщик выполняет полностью",5,А101,Novostroev
popovcenko.a,2024-01-23,"Приобрела у этого застройщика несколько квартир детям в разных жилых комплексах. Вполне камфорное жилье в хорошо благоустроенных, экологически чистых и развитых районах. И что приятно, купила без каких-либо накруток в стоимости, даже с учетом того, что брала уже с отделкой. А101 каким-то образом удается сочетать ценовую доступность и неплохое качество. Наверно, это и делает каждый их проект уникальным, а также востребованным.",5,А101,Novostroev
Поливанов К.,2024-01-18,"Отличная строительная компания, убедился на своем личном опыте, хотя и покупал жилье у них не для себя, а под коммерцию. Но вложения в квартиры приносят прибыль. Думаю, людям комфортно и уютно жить в жилых комплексах от А101 за счет того, что застройщик заранее предусматривает все удобства для людей. Начиная от придомового благоустройства и заканчивая полностью развитой инфраструктурой.",5,А101,Novostroev
Николай Шарпов,2024-01-12,"Компания не первый год в строительном бизнесе, поэтому сотрудничать с ней приятно и надежно. Она постоянно подтверждает свою положительную репутацию, предоставляя качественные объекты и услуги. Каждый их проект, в общем-то, это комфортное пространство для жизни. При этом А101 предлагает приятную рыночную цену на свое жилье. Поэтому нет ничего удивительного в том, что этот застройщик является одним из лидирующих в России.",5,А101,Novostroev
Александр Захарчук,2023-12-09,"Не первый год инвестирую в проекты этой компании. Хочется выделить стремление А 101 создавать целостные жилые кварталы с полной инфраструктурой. Школы, детские сады, магазины, спортивные объекты – все это находится в шаговой доступности во всех их ЖК. Ну и не менее важным является акцент на удобствах, которые предлагает застройщик. Плюс к этому квартиры по планировке разнообразные, с примечательной отделкой во многих дизайнерских решениях.
Читать полностью",5,А101,Novostroev
zinaida.chizhova,2023-10-18,"Остановились на квартире от этого застройщика, потому что нам по невысокой стоимости за квадрат предложили очень много разных вариантов. Планировки и стандартные, и евро, и площади разные, и этажи, и с красивыми видами, и с окнами во двор. Отлично работал менеджер в офисе продаж, сразу видно, что профессионал и с большим опытом, и даже благодаря ему подобрали для себя хорошее предложение по ипотеке от известного банка.",5,А101,Novostroev
Ярослав,2023-03-30,"Принял квартиру в марте 2022 года, с подписанием акта о недостатках. Был существенный недостаток, было поставлено поломанное и поцарапанное окно, не поддающееся регулировке. по состоянию на март 2023 года, недостаток не был исправлен, кормят завтраками и переносят установку окна каждый месяц на месяц. Крайне не рекомендую принимать квартиры с недостатками, а ждать их устранения.
Не могу сказать
Задержка сдачи в полгода + 1 год устранение важных недостатков, не дающих возможности сделать ремонт.
Читать полностью",1,А101,Novostroev
Геля,2022-02-07,"Цены на квартиру у А101 в пределах рыночных, можно покупать, тем более пока дом строится дешевле - квадратный метр. Застройщик долго в стройке, не слышала, что б у него были громкие скандалы. Комплексов у него не мало, есть с чего выбрать и районы, где он строится достаточно нормальные, да не центр и не элитные, но вполне подходят для нормальной жизни.",5,А101,Novostroev
Антон Петров,2025-01-13,"А101 реально лучшие в своем сегменте. Строят не просто дома, а целые районы и сразу с инфраструктурой, школами и садами. ПМне нравится такой подход, не люблю жить в человейниках, а тут к людям нормально относятся",5,А101,Novostroev
Светлана,2024-11-29,"Покупка квартиры оказалась ужасно нервным моментом для меня. Рассматривали и вторичку, и уже готовое новое жилье, и строящиеся дома. Но были все время какие-то моментики, которые не очень устраивали, потом случайно от знакомых узнала, что недалеко от их дома строит А101 свой ЖК, на удачу чисто обратились. И все прошло максимально гладко. Теперь у нас двушка в строящемся доме.",5,А101,Novostroev
Игорь Рубанченко,2024-07-15,"Серьезный девелопер. Неплохо зарекомендовал себя на рынке недвижимости, по крайней мере, в Москве точно. Сдача почти всегда вовремя, задержки редки. Оформление недвижимости всегда быстрое и прозрачное. Как инвестор, я доволен.",5,А101,Novostroev
Анна,2023-07-15,"Застройщик а101 самый ответственный, кто бы что ни говорил. Получили ключи день в день по договору. Молодцы! Еще и озеленение двора красивое, ландшафтные дизайнеры прямо постарались. Главное, чтобы жители теперь берегли такую красоту! Всем же хочется жить в красоте! Квартира просто чудесная. Очень светлая, много солнечного света, вид обалденный из окон!",5,А101,Novostroev
Юрий,2022-10-12,"Подписал ДДУ с ними в Новой Москве, повезло успел напрямую с застройщиком, цены нормальные, как минимум соответствуют классу жилья, у меня в долевом двушка комфорт-класс. Объектов у них сейчас много, не знаю где еще они строят, но Новой Москве реально много их строек и не только жилье. Кроме них еще строит школы, бизнес центры.",5,А101,Novostroev
Марина,2022-01-30,"Мне нравится месторасположение ЖК, которые строит А 101, долго не могли определится между Скандинавией и Прокшино, но все таки остановились на втором. Такая близость к набережной и видовая квартира взяли вверх. Единственное за что переживаю, чтоб дом достроили вовремя, читала, что сейчас задерживаются сроки по сдаче ключей прилично, и это касается не только этого застройщика.",5,А101,Novostroev
Екатерина,2021-03-17,"Срок сдачи домов задерживают более, чем на 7 месяцев, при этом два месяца уже не могут получить разрешение на ввод в эксплуатацию при якобы урегулированных замечаниях, выявленных при первичной попытке сдать дома. Большой вопрос, что же нам там настроили такое и как в этом нам далее жить...",0,А101,Novostroev
Максим,2024-10-07,"Я выбирал себе помещение для небольшого кафе. Искал застройщика, чтобы приобрести помещение еще на этапе стройки, чтобы потом не переплачивать. Условия самые приемлемые мне показались в А101, да и сама сделка тут проходит без проблем и задержек.",5,А101,Novostroev
Ксения,2024-09-17,"При помощи менеджера А101 подобрали вариант жилья, который нам подошёл по деньгам и квадратам. Приятно удивило качество строительства и отделки. Рядом есть все необходимое для жизни – магазины, аптеки, школы. Единственный минус – пока еще идут строительные работы в некоторых частях района, но это временно.",5,А101,Novostroev
Эдуард,2023-07-24,"Вот кто у нас из застройщиков, строит самые современные школы рядом со своими проектами? Выбрали себе квартиру в ЖК от А101. Так здесь и детский сад и одна из лучших школ в Подмосковье. А спортивные площадки какие? Велодорожки и терренкуры, много зелени и деревьев, когда это все разрастется, будет красотища. Подземный паркинг тоже радует, не надо под снегом откапывать свои машинки.",5,А101,Novostroev
Елизавета,2021-01-22,"Боялись, что из-за короны строительство встанет, но достроили и сдали наш дом по срокам - ок. Про другие корпуса не в курсе, но все что в зоне видимости - строится. пустых, нерабочих домов не стоит. Знаю, что кто то покупал специально на этапе котлована квартиры, чтобы потом перепродать. Выгода реально есть, до сих пор квартиры в цене растут. У нас и место неплохое, и метро есть, и до центра за 40 минут доехать можно)",5,А101,Novostroev
Елена,2020-03-05,"ЖК ""Скандинавия"" дом 13.1 должен быть сдан в июле 2019, передан дольщикам до 30.10.2019, разрешение на строительство закончилось 30.01.2020, не продлено. На 05.03.2020 от Застройщика невозможно получить информацию когда будет передача квартир Дольщикам и в чем проблема. На телефонные звонки отвечают: нет информации, на письменные обращения вообще не отвечают.
нет
полная неизвестность
Читать полностью",1,А101,Novostroev
Лариса,2025-01-14,"Работают четко, из графика не выбиваются. Взяли трешку с мастер-спальней. Состояние квартиры при заселении отличное. Порадовало, что высота потолков соответствовала действительности. Обещали, что будет 3,1 м. так и вышло. Заказывали сразу с дизайнерским ремонтом, нас полностью устроило.",5,А101,Novostroev
Семён Алферов,2025-01-12,"Застройщик устраивает. Работаю с А101 несколько лет уже. По коммерческой недвижимости никого лучше порекомендовать не могу. Работают ответственно, к тому же берут на себя полное сопровождение аренды, сами ищут заинтересованных лиц и проверяют все документы. Полностью устраивает работа команды.",5,А101,Novostroev
Борис,2024-12-12,По вопросам сделки кладового помещения в МФЦ Коммунарки все прошло отлично. Застройщика я лично могу оценить только с положительной стороны. Все бизнес задачи решает быстро и пунктуально.,5,А101,Novostroev
Максим Федоров,2024-11-29,"По мне только у А101 можно купить хорошую квартиру и за приемлемые деньги. Настолько недвижка сейчас дорогая, что особо думать не приходится, тут либо вторичка, либо строящийся дом. Но клопы и старье меня мало интересует, поэтому искал адекватного застройщика. У А101 хорошая репутация, у меня была возможность посмотреть готовые дома, поэтому решился на покупку тут.",5,А101,Novostroev
Дарья Ч.,2024-07-24,"Застройщик с перспективным видением, строит хороший Центр в Коммунарке. Парковка крытая предполагается, машиноместа, для коммерческих помещений выгодные моменты ( и автомойка, и общепит, и минимаркет). Бизнес сюда свой спокойно можно заводить.",5,А101,Novostroev
Ксения,2022-03-22,"САМЫЙ УЖАСНЫЙ ЗАСТРОЙЩИК
Достоинства: Нет
Недостатки: Постоянный перенос сроков сдачи; представители застройщика посредственно выполняют свою работу, клиентоориентированность на нуле!!!
Читать полностью",1,А101,Novostroev
Колотило Д.,2021-04-27,"Выбирали застройщика по многим параметрам. Да, отзывы также читали, но это далеко не единственный источник информации))) - столько черноты конкуренты льют... как говорил кто-то умный ""мне о вас столько гадостей рассказывали, что я уверен, вы прекрасный человек!"" :)) Короче, в конце года заехали в квартиру. Отделка в норме, на шумоизоляцию не жалуемся. И важный плюс - тишь да гладь в подъезде, тк у нас по стояку все квартиры с ремонтом :))",5,А101,Novostroev
Нина,2017-12-19,"Лгуны и мошенники! Покупаешь квартиру, отдаешь деньги, а в итоге получаешь информацию о банкротстве застройщика. И ведь главное, что ни подтверждения официального, ни опровержения-нет. Есть только полнейшее игнорирование клиентов.",2,А101,Novostroev
Илья Пахов,2025-01-12,"Радует, что застройщик держит в курсе о темпах стройки. Это важно. Есть чат, где скидывают фотки, да и на сайте о проекте обновляют информацию. Вкладываем большие деньги все таки и конечно же хочется понимать, когда квартира будет готова. По срокам сейчас отставания нет, надеемся, что в 2026 году сможем заселиться.",5,А101,Novostroev
Константин Зверев,2024-12-03,"Хороший застройщик с нормальным отношением к работе. Доводит все до конца. Вместе с ЖК продумывает и всю инфраструктуру сразу, чтобы все было под боком. Считаю, что не зря решился на покупку именно у него. документы оформили очень быстро без проблем.",5,А101,Novostroev
Эльвира Панова,2024-12-02,"Подбирала квартиру по цене, по месту расположения, ну и в целом чтоб застройщик был надежным. Обратились в А101, все оформили очень быстро, квартиру предложили недорогую, но с очень хорошей планировкой. Срок сдачи – следующий год, задержек быть не должно, так как уже все почти достроили.",5,А101,Novostroev
Карина Евсеева,2024-11-28,"С застройщиком понравилось работать. Я все вопросы решала через менеджера Марию, очень адекватная, предложила сразу несколько классных вариантов, консультировала буквально 24/7, в итоге подобрала нам то, что нужно. Спасибо большое.
Достоинства: очень вежливые менеджеры
Читать полностью",5,А101,Novostroev
Евдоким,2024-11-10,"С этим застройщиком уже несколько раз имел дело, всегда все максимально честно, буду и еще обращаться. И даже уже знакомым своим рекомендовал.",5,А101,Novostroev
Алик,2020-12-24,"Застройщика выбирали по отзывам, смотрели объективные, а не те, что, типа, розетка отвалилась, всё пропало. Розетки, кстати, в норме))) менял прокладку в кране резиновую, больше замен никаких не делал. Соседка жаловалась, что окно туго открывается, сделала заявку, пришли на следующий день, подкрутили. По крупняку не слышал, чтобы были ситуации, а мелочи за день исправляют.",5,А101,Novostroev
Злата,2024-11-09,"Я трусиха жуткая, поэтому так стрессанула на фоне покупки квартиры, жуть. Было бы хуже, наверное, если бы не в А101 покупала. Тут поддержка клиентов колоссальная. На всех этапах менеджер постоянно на связи. Не знаю, как они так работают, но я писала и звонила даже поздно вечером, всегда мне отвечали.
Недостатки: нет
Читать полностью",5,А101,Novostroev
Семья Голиковых,2020-11-26,"Мы уже въехали в квартиру в июне. Читаю отзывы, думаю, что вирус всем крыши посносил, как люди переживают и дергаются. Нам задержали выдачу ключей на месяц, о чем уведомили. Но ключи получали все. Сам в прошлом строитель, квартиру свою принимал тщательно, пока без особых проблем все. Звукоизоляция обычная, тепло, сухо, не воняет строительными смесями. По расположению тоже нормально до метро добраться и до города спокойно можно. утром пару раз стоял в пробке, около получаса. Вечерами мб не застаю пробок, пока не стоял.
инфраструктура
нет
Читать полностью",5,А101,Novostroev
